127.0.0.1 - - [12/Aug/2024:17:54:30 -0300] "POST /clientes/csv HTTP/1.1" 200 1018 "-" "insomnia/9.3.3"
::1 - - [08/Sep/2024:17:20:51 -0300] "GET /view/cadastro.html HTTP/1.1" 304 - "http://localhost/view/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:51 -0300] "GET /usuarios/categorias/ HTTP/1.1" 200 81 "http://localhost/view/cadastro.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:52 -0300] "GET /view/cadastro.html HTTP/1.1" 304 - "http://localhost/view/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:52 -0300] "GET /usuarios/categorias/ HTTP/1.1" 200 81 "http://localhost/view/cadastro.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:52 -0300] "GET /view/cadastro.html HTTP/1.1" 304 - "http://localhost/view/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:52 -0300] "GET /usuarios/categorias/ HTTP/1.1" 200 81 "http://localhost/view/cadastro.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:53 -0300] "GET /view/cadastro.html HTTP/1.1" 304 - "http://localhost/view/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:53 -0300] "GET /usuarios/categorias/ HTTP/1.1" 200 81 "http://localhost/view/cadastro.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:53 -0300] "GET /view/cadastro.html HTTP/1.1" 304 - "http://localhost/view/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:53 -0300] "GET /usuarios/categorias/ HTTP/1.1" 200 81 "http://localhost/view/cadastro.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:53 -0300] "GET /view/cadastro.html HTTP/1.1" 304 - "http://localhost/view/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:53 -0300] "GET /usuarios/categorias/ HTTP/1.1" 200 81 "http://localhost/view/cadastro.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:53 -0300] "GET /view/cadastro.html HTTP/1.1" 304 - "http://localhost/view/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:53 -0300] "GET /usuarios/categorias/ HTTP/1.1" 200 81 "http://localhost/view/cadastro.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:53 -0300] "GET /view/cadastro.html HTTP/1.1" 304 - "http://localhost/view/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:53 -0300] "GET /usuarios/categorias/ HTTP/1.1" 200 81 "http://localhost/view/cadastro.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:54 -0300] "GET /view/cadastro.html HTTP/1.1" 304 - "http://localhost/view/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:54 -0300] "GET /usuarios/categorias/ HTTP/1.1" 200 81 "http://localhost/view/cadastro.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:54 -0300] "GET /view/cadastro.html HTTP/1.1" 304 - "http://localhost/view/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:54 -0300] "GET /usuarios/categorias/ HTTP/1.1" 200 81 "http://localhost/view/cadastro.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:54 -0300] "GET /view/cadastro.html HTTP/1.1" 304 - "http://localhost/view/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:54 -0300] "GET /usuarios/categorias/ HTTP/1.1" 200 81 "http://localhost/view/cadastro.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:55 -0300] "GET /view/cadastro.html HTTP/1.1" 304 - "http://localhost/view/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:55 -0300] "GET /usuarios/categorias/ HTTP/1.1" 200 81 "http://localhost/view/cadastro.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:55 -0300] "GET /view/cadastro.html HTTP/1.1" 304 - "http://localhost/view/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:55 -0300] "GET /usuarios/categorias/ HTTP/1.1" 200 81 "http://localhost/view/cadastro.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:55 -0300] "GET /view/cadastro.html HTTP/1.1" 304 - "http://localhost/view/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:55 -0300] "GET /usuarios/categorias/ HTTP/1.1" 200 81 "http://localhost/view/cadastro.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:55 -0300] "GET /view/cadastro.html HTTP/1.1" 304 - "http://localhost/view/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:55 -0300] "GET /usuarios/categorias/ HTTP/1.1" 200 81 "http://localhost/view/cadastro.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:55 -0300] "GET /view/cadastro.html HTTP/1.1" 304 - "http://localhost/view/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:55 -0300] "GET /usuarios/categorias/ HTTP/1.1" 200 81 "http://localhost/view/cadastro.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:56 -0300] "GET /view/cadastro.html HTTP/1.1" 304 - "http://localhost/view/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:56 -0300] "GET /usuarios/categorias/ HTTP/1.1" 200 81 "http://localhost/view/cadastro.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:56 -0300] "GET /view/cadastro.html HTTP/1.1" 304 - "http://localhost/view/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:56 -0300] "GET /usuarios/categorias/ HTTP/1.1" 200 81 "http://localhost/view/cadastro.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:56 -0300] "GET /view/cadastro.html HTTP/1.1" 304 - "http://localhost/view/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:56 -0300] "GET /usuarios/categorias/ HTTP/1.1" 200 81 "http://localhost/view/cadastro.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:57 -0300] "GET /view/cadastro.html HTTP/1.1" 304 - "http://localhost/view/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:57 -0300] "GET /usuarios/categorias/ HTTP/1.1" 200 81 "http://localhost/view/cadastro.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:57 -0300] "GET /view/cadastro.html HTTP/1.1" 304 - "http://localhost/view/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:57 -0300] "GET /usuarios/categorias/ HTTP/1.1" 200 81 "http://localhost/view/cadastro.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:57 -0300] "GET /view/cadastro.html HTTP/1.1" 304 - "http://localhost/view/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:57 -0300] "GET /usuarios/categorias/ HTTP/1.1" 200 81 "http://localhost/view/cadastro.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:58 -0300] "GET /view/cadastro.html HTTP/1.1" 304 - "http://localhost/view/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:58 -0300] "GET /usuarios/categorias/ HTTP/1.1" 200 81 "http://localhost/view/cadastro.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:58 -0300] "GET /view/cadastro.html HTTP/1.1" 304 - "http://localhost/view/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:58 -0300] "GET /usuarios/categorias/ HTTP/1.1" 200 81 "http://localhost/view/cadastro.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:58 -0300] "GET /view/cadastro.html HTTP/1.1" 304 - "http://localhost/view/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:58 -0300] "GET /usuarios/categorias/ HTTP/1.1" 200 81 "http://localhost/view/cadastro.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:58 -0300] "GET /view/cadastro.html HTTP/1.1" 304 - "http://localhost/view/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:58 -0300] "GET /usuarios/categorias/ HTTP/1.1" 200 81 "http://localhost/view/cadastro.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:58 -0300] "GET /view/cadastro.html HTTP/1.1" 304 - "http://localhost/view/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:59 -0300] "GET /usuarios/categorias/ HTTP/1.1" 200 81 "http://localhost/view/cadastro.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:59 -0300] "GET /view/cadastro.html HTTP/1.1" 304 - "http://localhost/view/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:59 -0300] "GET /usuarios/categorias/ HTTP/1.1" 200 81 "http://localhost/view/cadastro.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:59 -0300] "GET /view/cadastro.html HTTP/1.1" 304 - "http://localhost/view/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:59 -0300] "GET /usuarios/categorias/ HTTP/1.1" 200 81 "http://localhost/view/cadastro.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:59 -0300] "GET /view/cadastro.html HTTP/1.1" 304 - "http://localhost/view/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:59 -0300] "GET /usuarios/categorias/ HTTP/1.1" 200 81 "http://localhost/view/cadastro.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:59 -0300] "GET /view/cadastro.html HTTP/1.1" 304 - "http://localhost/view/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [08/Sep/2024:17:20:59 -0300] "GET /usuarios/categorias/ HTTP/1.1" 200 81 "http://localhost/view/cadastro.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
127.0.0.1 - - [08/Sep/2024:17:23:18 -0300] "POST /usuarios HTTP/1.1" 200 81 "-" "insomnia/9.2.0"
127.0.0.1 - - [08/Sep/2024:17:24:19 -0300] "POST /usuarios HTTP/1.1" 201 32 "-" "insomnia/9.2.0"
